,x,y
Subsamples,-11.167952,-8.929322
investigate,35.710102,-30.284275
srtm,-5.9991693,-21.866575
externalities,-3.6681895,52.74936
TII,-17.11146,-30.0153
perpetual,13.518799,1.4653261
equinox,-16.598577,-39.57019
achieved,8.066865,-34.921005
declines,-26.405884,-38.05337
achieves,19.55713,-21.020056
ductile,-16.453243,-1.549408
declined,-25.915245,-38.624233
mechanically,-18.122534,-0.67481303
phenocam,-1.8592885,7.696341
degrading,-34.261253,-3.0680308
determined,-3.8847334,-38.39665
alkaline,-44.699524,-5.163144
downturn,8.641048,-8.657814
atolls,-34.423847,8.215049
numerous,-5.1011596,-52.501686
Laptev,-38.09058,18.958635
typhoons,4.5371757,35.78509
latin,-38.41179,-30.662077
creating,20.366964,-33.14413
viscometry,6.9859815,21.890638
Optimization,10.236857,9.887214
competent,17.899115,-10.502964
Fluctuations,15.549534,39.17615
Levantine,18.311737,39.799316
mbar,-19.021614,-16.371958
relying,12.912555,-39.237667
prescription,23.927608,17.040491
HISTOZ,33.44184,18.923298
hesitant,19.783918,-12.126494
meteorites,-45.76248,-6.9753675
distinctively,-19.31109,31.585575
interrogate,33.599792,-28.544537
Collectively,-27.595978,4.4695673
roman,-14.151925,-26.340311
symplectic,25.410805,15.249643
context,23.67206,-29.960674
mcd,-4.775223,-25.373545
Surfaces,1.7938372,24.442951
tgs,-14.540611,40.61834
asds,14.270677,24.485966
Conservancy,44.874783,13.576752
tgc,-31.062147,31.678345
tgd,-35.469193,16.978508
tgi,41.184464,0.16460392
actris,33.665123,1.072605
goats,-12.417787,13.842548
decline,-26.485062,-37.898243
Updated,41.720398,2.0670943
java,-39.057552,-27.421082
incomes,20.735651,-37.01322
varieties,-14.017749,-22.369137
political,26.250605,-31.27945
Cedex,4.177336,-16.208645
CRONUS,23.990988,38.651894
denitrification,-36.45285,-6.6556687
magnetostratigraphic,-26.369574,8.119836
negundo,-20.083065,20.645813
refrigeration,-3.4517772,22.934265
MATLAB,6.349985,-26.587946
hydrogeologic,22.434547,39.09717
remanence,-11.8095,-17.624506
siting,15.648716,-17.236635
facies,-41.001278,-15.347018
kilograms,-8.938399,23.676847
dansgaard,-22.516842,-41.87215
Despite,18.864752,-28.975273
bullseyes,-23.62988,11.550319
morphosedimentary,-3.6058269,17.905897
Academic,20.959358,-2.9582307
brokers,22.849226,35.228622
inmcm,2.5992272,-24.223667
TPSCI,-20.880465,-33.8421
plants,-32.072716,-9.102406
georgia,-37.604404,-32.332222
conception,21.798424,-13.375744
NAAQS,40.528736,6.133044
evaluated,7.6075697,-37.16281
photolysis,-41.105698,-4.615699
cages,-15.218051,-8.363628
evaluates,22.733728,9.552876
Hokkaido,4.919031,-16.347193
cyclohexenyl,18.33158,36.38806
aquaria,-9.557166,1.6052625
Italy,-41.25457,-31.766289
Temporal,-10.477808,-33.471863
disappointing,-5.9199767,0.18192059
headway,-0.50873286,-1.2698282
alliances,19.416277,-13.404498
crocodylomorphs,-13.114434,12.333013
descriptionThe,2.7893443,-3.6988308
trimethylsilylmethyl,-21.604977,9.053096
stimulates,-34.087673,-5.0670376
monofractal,-0.6381543,40.52411
xeblk,-14.786483,30.592823
undersides,-16.537193,5.835124
cpost,6.1548834,11.736022
Nation,10.3652935,-15.24845
sybr,-9.039948,-5.827163
stimulated,-21.619297,-12.746339
anterne,-24.728065,15.882046
peoples,26.907574,-31.649164
MoWP,-1.5578971,10.724726
advise,28.022358,-6.133433
About,30.893627,-16.59247
literature,23.900911,-43.298607
YOK,5.185413,41.618675
flows,-37.65977,-21.43481
holidays,21.005617,3.5708814
Traditional,24.061724,4.0945835
alphaproteobacterial,-11.936147,17.250898
flown,-3.115276,-16.08757
photometer,-6.981683,-9.715336
anhydrous,-41.993828,-8.78984
VXX,28.768301,23.823265
Radiance,0.23759453,8.256768
chickens,2.5420036,33.842476
Performance,33.81028,-9.584864
smallholders,15.648275,-14.78081
stating,30.822937,-20.057587
pollen,-34.674072,-9.469425
alkenones,-33.871067,0.28202474
cultivars,-14.00005,-22.320919
Drying,-0.02311121,12.50904
subsamples,-14.971828,-13.016906
Territory,43.467346,6.722993
survivorship,-4.244528,-1.4519409
Exposures,27.392805,3.1647573
profitable,15.7377825,-16.115131
tables,6.058103,-23.69115
tablet,7.364286,29.874813
workers,25.867401,-20.42689
Justice,27.723167,1.804893
governmental,26.397215,-34.171356
impairs,15.502222,10.197888
erosivity,-18.094969,-0.64144295
born,-8.662747,-13.346845
AWSs,33.323273,10.6234045
profitably,23.613096,33.977158
associations,15.947097,-27.771322
customers,19.46204,-37.28087
Murchison,-5.434371,15.379517
Last,-19.33776,-43.91917
Aix,4.9258227,-13.885902
greek,23.461075,44.304554
Opal,-29.683937,19.672691
Pearsons,21.325832,11.582761
lincoln,3.903178,-15.961967
Air,-15.685515,-22.127722
microcolonies,-13.465981,7.8886547
entangled,-7.853073,-2.8571744
bryoflora,0.45676422,5.177287
Congolian,-19.225344,24.768927
CAEs,-4.917591,19.696863
rotate,4.804909,-6.9125834
Links,23.552568,31.038
shaped,-35.3336,-16.739212
polymers,-38.14993,-3.923049
chalung,7.6200666,22.37976
shapes,-37.860943,-17.435982
distrust,19.897701,-14.675042
archipelagic,-6.047525,36.804577
Conceptually,20.913372,12.783818
essential,17.260504,-32.82671
hallmark,19.707037,28.77613
stagnating,15.649698,17.377724
emanate,-31.622473,5.676326
distributionthe,13.38976,16.594177
ladsweb,33.97627,5.933167
Hemisphere,-40.292377,-37.46788
innovation,24.308353,-33.2572
swiftly,-4.9674826,9.86336
megacities,-32.414066,4.923075
Times,-5.1379514,-12.343729
aloft,-17.007002,-4.14735
Command,8.617861,-42.482826
schumann,20.900715,15.524729
mct,6.6892595,24.320005
Russia,-42.196033,-31.083439
breccias,-37.942883,-14.123305
confluence,-25.126112,0.04108927
Square,34.402893,19.520798
Doherty,0.4233788,-15.635092
firing,10.253527,-9.095958
UTLS,10.310081,51.84812
dialog,21.280695,36.558327
mcs,-5.300285,-18.507442
gamma,-0.59864026,-34.401802
conserving,17.527414,-37.987263
Differences,-11.372829,-28.39493
mongolica,-23.576122,25.28511
plethora,31.830894,-12.18788
Elmer,-5.5580945,-6.7034993
allometry,-17.858341,21.623432
drifted,-17.822582,3.2534375
diameters,-25.749063,-18.973146
madagascar,-37.33428,-30.524336
nonpolar,-10.694748,16.431309
asreml,10.527121,19.679436
eucalypts,-17.629763,17.964197
cointegrating,22.124252,19.415125
redeposited,-16.48141,3.7550738
abovementioned,1.8346654,5.8417535
interbasin,10.658206,30.392181
Variable,18.10097,25.775623
analyze,35.32402,-29.02739
sections,-41.193153,-16.638845
propagator,27.77311,10.746877
files,7.6848893,-43.379948
Viscachani,2.7247806,26.522295
plunge,-0.85373354,-3.853921
footprinting,4.891707,3.8391035
disproportional,13.012288,5.2545843
fisheries,22.482765,-38.760944
filed,28.777819,-17.929895
drc,-0.036496066,39.183186
nutnet,36.44797,8.220162
outpost,17.869057,2.524332
raising,20.599058,-34.23321
penguin,-36.3863,2.9605362
tempered,11.503339,17.55229
patriot,-29.271652,9.240584
baroreflex,9.316107,27.238321
Bell,6.3636837,5.451011
characteristic,-21.785477,-28.000288
orographic,-36.96091,-21.302801
barring,21.916359,-7.1718235
fice,7.886249,2.1696424
highlight,34.718548,-26.297579
strands,8.907154,-2.1912115
Belt,-41.733,8.178644
Hubbard,-14.567019,23.468641
SSTpac,3.0128882,41.48829
MACAv,-3.793609,-25.99113
altay,-37.075417,6.962925
deseasonalized,-2.1809187,-24.29633
modelsThe,37.28574,10.3677845
jk,11.560087,27.707502
rainy,-9.960094,-51.483273
Curtis,-1.1742431,-32.693115
unjustifiably,5.4727693,-1.0673136
rains,-27.009445,-27.959576
endurance,-5.7094426,-1.2382234
variabilityAlthough,15.434415,24.006344
ext,-15.060672,25.630278
reappearance,-16.103184,18.161156
swath,-7.1066346,-20.786135
shallower,-32.128174,-22.83945
mock,17.430496,-10.844578
Datasets,-0.26198348,-22.039219
generates,-22.562126,-23.957512
backbone,0.16239163,-4.087034
problems,23.481491,-30.900581
helping,30.55413,-31.582241
insect,-31.494776,-8.886197
Kolyma,-33.73835,14.873081
equus,-20.316843,15.918023
raas,11.514048,-5.7693796
gondwanan,0.12826836,16.73241
vice,-22.870773,-30.865461
remit,25.46076,-3.6619787
attaining,40.10893,8.781758
broad,7.933096,-50.873302
intentional,18.756365,-13.569646
once,-0.049954478,-44.62638
edc,-34.155083,-38.945415
edf,14.237714,4.0029845
Ev,11.109147,12.268852
uniformitarianism,20.75219,36.54598
resistance,-26.916138,-9.723415
However,15.139159,-37.692757
edr,-20.272495,6.944255
eds,-12.984678,-17.359802
overlap,-6.5249863,-33.215096
edu,9.409464,-45.18295
screen,-12.251832,-9.55304
acclimatized,18.645414,14.15717
worrisome,4.181454,-5.1541305
rigidity,-16.833855,-0.8549278
copernicus,12.298083,9.608481
simon,2.5924158,-23.703022
nucleosynthetic,-43.481804,-1.0999553
Expression,12.915767,25.542778
fut,26.252949,45.758007
feederwatch,29.33177,3.458238
npsg,-5.348345,31.708996
dramatically,-11.15789,-40.269184
mutation,-23.790668,-9.627367
timberline,0.6436742,31.735147
homoeostasis,11.286599,3.0344207
breathing,-17.653927,11.1817465
seized,19.7823,2.9933498
spoon,-11.654681,20.921349
Ongoing,30.951769,-5.6156073
nhphylobayes,8.745176,-4.8079495
Ferretti,5.2482724,14.012842
Irishman,-29.853968,11.718662
mississippian,-23.413631,-13.440834
polling,24.723473,1.4182829
compositing,28.504656,8.786673
subsampling,-25.058462,42.23421
settlers,-22.629868,16.236975
Hexi,-33.951782,15.796519
diamictite,-22.38563,2.7962673
smaller,-25.996054,-41.60132
Brien,1.6764109,6.6168437
DTM,-10.3545475,29.41459
SeaWIFS,16.349072,1.084279
lightest,-7.8655033,14.604622
Chlorobium,7.1180806,32.326008
gmbh,4.0646915,-12.591472
ssna,-19.983646,30.653082
DTR,5.535414,45.68957
dNWSET,30.382277,23.424788
bda,46.830246,-0.20739391
BDC,-12.218753,42.580143
bdc,-12.219101,42.57841
chlorotypes,-9.69826,-15.287173
vaporizing,2.2351296,23.946619
Regulations,35.335453,10.954893
vestfold,-35.832054,8.926137
bdp,28.195673,6.3164096
acarinina,-5.118942,13.28523
loggerhead,-27.79811,-10.71038
KwaZulu,7.794004,14.067393
freeboard,-2.835619,37.26996
multivariate,0.090799086,-34.699795
Highlands,-38.678898,9.030794
siple,-33.90711,-39.652042
hominins,-22.158209,16.053656
Pukaki,-8.045715,32.25528
categorically,1.7327809,17.829262
Obviously,22.998442,16.5353
Reconstructing,17.782576,16.743996
freshening,-30.8029,-30.178585
Qaqortoq,8.0016165,17.537235
naovinther,-1.0582705,6.996558
Clay,-37.67557,-1.8973421
Definitions,19.124115,44.208324
miseq,-10.523225,-12.467422
experimentsThe,29.346022,12.71909
degradative,-10.627723,15.026247
Palaearctic,-15.595191,20.574427
basidiomycota,-12.188162,15.304874
definitively,35.517338,-24.085999
MRPP,22.71711,10.91772
glaciologists,20.67144,-6.3802896
BDP,28.216148,6.3701158
purview,28.319742,2.2274399
Operational,-2.21186,-19.008368
deciphered,17.80343,18.261856
Input,32.998825,11.852107
Exploring,24.632742,35.61594
seriesThe,10.5692835,9.850518
consumption,20.999828,-41.372135
extractive,23.996115,-6.5770955
VSLSs,-44.021755,2.3565636
npstmw,-12.771843,40.163006
unequally,-8.884067,13.218665
possession,8.600552,-3.1804805
floodplain,-37.029793,-22.468882
Land,-47.280807,-22.071058
eumetsat,9.3975525,9.945213
rarest,-1.173981,-1.4055921
cvtot,-6.585971,-1.8192075
rhythmites,17.373251,39.2587
industrializing,26.089687,30.263939
virulence,-24.971336,-7.392435
lapilli,-38.27474,-15.092188
detects,7.189284,-5.3865013
ejupiter,-5.9746857,0.2732379
ALL,-1.370105,-29.094658
stabilized,-1.3330375,-40.749794
ALK,-46.612106,-0.9742841
ALH,-20.65026,6.6438727
Faroe,-4.437085,9.784167
disaggregation,3.970005,-33.27191
stroke,3.6686797,10.93236
Aggregated,26.95138,29.81333
anywhere,-16.83671,-8.07015
stabilizes,-24.515558,15.327293
Gondwanan,0.12977132,16.73551
anchorage,20.427069,41.456615
ALT,8.965477,9.493749
Palaeozoic,-20.116592,-45.80098
performed,6.875411,-38.668682
Gcubicity,-5.553505,1.9607424
sansha,-31.620466,22.281555
SSW,-5.809116,6.1766047
Pioneer,-1.4203806,-14.5409775
photooxidation,-16.979074,10.171223
Party,35.83076,13.2628
overbar,-16.478588,-31.596596
overfitting,34.350315,-6.011909
dws,6.212358,41.196938
HBIs,-17.506775,26.654385
sip,21.81384,17.948824
dwt,7.090282,53.430344
sit,7.05274,-3.854893
six,-3.2203188,-51.77927
traders,25.47143,-6.34066
Bambusoideae,4.264929,10.004469
sia,-6.5569763,3.1859975
unquestionably,4.1527295,20.160639
dwf,19.288826,20.4479
sif,-8.915556,-26.582003
dwd,25.256006,31.345232
instead,36.585274,-25.602291
sio,-46.830803,-6.7909923
sin,-27.787924,27.196466
sim,-4.7358284,-20.61351
sil,-19.921167,31.527634
maternal,-5.6964445,-1.1212883
UK,12.069418,-48.529022
Revegetation,19.920736,23.553156
immersed,-14.76598,-8.654236
knmi,32.368767,3.7736638
magnetizations,-9.126626,6.588558
polarities,0.09908271,2.3801594
CGAOM,26.340788,10.748407
light,-25.586647,-19.771389
inheritance,-14.743568,13.66096
plfas,-32.126343,-3.64749
eurasian,-42.28425,-27.77961
erodibility,-18.073622,-0.6936997
mcgill,5.851914,-15.386646
llnl,30.134306,6.158966
preparing,19.861961,-21.219465
fluorophores,17.795116,37.94118
pulsed,-13.778682,-5.907838
seriesthe,10.526162,9.7927475
throughflow,-32.642708,-26.614725
Sofular,-0.7350177,13.240546
MGSQsim,6.4498324,4.416642
pulses,-34.653107,-19.178875
glimmix,7.614868,5.1743236
horizontally,-24.670849,-26.670397
longitudinal,-28.52387,-23.298643
biocon,8.006637,8.303431
leco,-7.5134287,-5.9248314
thermophilic,-28.891493,-0.31309426
rensen,38.272106,0.1256558
transferase,7.185492,42.94245
WorldClim,-4.222965,-25.537445
restrain,-0.13949955,-3.7869163
underpin,22.993803,-23.014341
clusters,-15.37414,-20.056593
pocillopora,-26.839151,3.4680254
betaproteobacteria,-30.32535,-3.100821
gasses,-44.35616,1.0325453
bernoulli,13.277829,8.384587
material,-44.161167,-11.053339
flew,-6.3322773,11.597358
invitations,17.74109,32.178265
Cai,2.8744495,32.49112
Cao,7.4855456,30.084528
Can,28.227987,-6.4039197
Cal,15.287511,40.60421
Pextreme,12.796972,33.983215
worlds,26.28556,-22.704926
CaX,-18.39219,9.074062
fgoals,2.2752323,-24.316826
latvia,-39.91148,11.46404
CaO,-40.965378,-1.2942781
stordalenmirensis,-11.755733,37.21395
bills,27.46666,-1.8857145
lilac,-2.4881961,14.031487
Nexp,14.017726,3.8498986
related,-1.8100942,-42.673336
Next,37.422882,-24.594898
arbuscular,-31.520231,-5.32002
interplay,16.674494,-27.449295
trochoidal,1.7700858,22.005863
relates,31.337065,-28.224512
treefrogs,-8.637807,16.257633
shearing,-15.419128,2.8793335
Junction,-1.1597241,16.40987
subdivision,-14.494636,7.161318
frontier,16.601875,-19.549421
geos,-2.3152702,-47.16898
geot,-3.016412,21.178862
terrapins,-12.805833,19.646368
hindcasts,15.223384,-30.993853
behaviours,26.266521,-30.651855
walvis,-31.699837,17.376457
exporting,18.945885,-40.032234
Panoramas,23.524637,24.639318
Documented,21.172518,40.787617
geob,-31.05767,18.982035
plural,24.37581,-19.629799
clone,-10.534238,-14.256062
orthologues,-30.667807,-4.6734385
maintains,-29.54373,-21.15044
domesticus,16.109652,6.2725635
faulting,-35.056942,-19.319443
brclv,-21.24658,31.391687
harberton,-31.021057,14.261908
ltt,17.475027,23.892666
someday,13.0111065,15.686422
bluebush,19.732668,19.60937
FAOM,17.211315,-3.5328696
turonian,-20.121487,-44.965298
ltd,4.74469,-17.616543
qrel,8.1698475,9.2885895
lth,10.8158,30.653912
lagged,-7.9597564,-32.752422
uclust,14.843018,18.564274
isba,30.541847,17.534927
qinghai,-40.878994,-27.405798
echo,-13.646333,-14.489875
intuitively,29.268684,-22.172718
Accordingly,15.08823,-37.072914
septentrionalis,-11.026225,15.533363
camphorosmeae,-19.690426,17.611095
digitizing,-3.0329192,-8.042592
straight,-17.70086,-33.091003
synthesizes,39.331913,5.5945573
theia,-19.133757,-8.396191
North,-45.10154,-30.796915
mebm,26.199774,17.278488
chrysophytes,6.183205,30.114565
sarerr,12.0412,14.160717
theil,38.882313,23.666147
their,10.868236,-39.858063
ElEvo,25.352797,16.57556
boil,0.23360692,24.459969
shell,-44.49153,-11.733187
CHPclim,-3.7509494,-24.695099
Fox,-31.204523,7.4961624
reversed,-20.194923,-27.864138
ligated,-44.932095,-3.7506285
interactively,3.8680782,-28.314903
july,-9.562915,-54.010296
fructans,2.9359224,-1.3632914
reverses,-28.500328,-26.641006
isolation,-36.782715,-21.65018
SEBM,29.752367,22.408836
peedee,-49.922062,7.5005007
Preservation,17.876335,37.265343
discriminating,24.594313,-10.791811
elongate,-20.182217,-1.8417884
seb,4.074151,48.33319
NETWORK,23.200441,13.443244
alerted,21.182034,1.3618212
Overturning,-27.892656,-30.277487
mantel,1.0377127,-33.92542
sem,-14.184823,-18.109219
catholic,20.801641,28.315416
geologic,5.972609,-49.585445
angle,-20.393978,-22.442629
rearranged,13.266191,-4.557012
After,-0.56962913,-45.298702
outward,-27.563784,-22.342567
dilemmas,23.960985,-18.499416
which,-23.284882,-29.877218
triodia,-16.329617,21.498117
GOZCARDS,34.34029,21.804203
searchable,5.6957273,2.5201418
Weathering,-5.080448,24.067411
SIMFIRE,-0.36221996,-10.37112
petrol,18.642805,-40.03364
dongge,-35.45853,-37.062008
MBM,-26.216997,22.118496
Games,21.807053,25.760876
eukaryotes,-31.683989,-6.9672747
clast,-36.164143,-12.498811
histogram,-15.750208,-34.39677
class,-29.709383,-7.1185627
evergreens,-10.456502,11.540417
deccan,-12.917252,32.83364
Instruments,-12.704977,-13.758069
Loch,-1.553861,13.351171
unsettling,-1.199274,21.163162
Pol,-10.599649,22.13291
Rosales,5.836545,18.52824
flux,-19.243546,-24.650219
phenology,-23.822054,-12.215765
Poa,-21.037792,19.83217
currently,13.3472395,-21.943546
courts,22.034142,-17.180157
chances,-24.135466,-9.371089
sceptical,26.656034,-28.433617
stove,20.13788,-37.629105
roundness,12.740277,38.466698
tarim,-38.07232,-23.60333
darkest,-7.978175,15.134289
euryarchaeota,-10.123505,15.397784
subtracting,-4.0788875,-38.19351
echam,-3.954454,-47.925972
exacerbating,-6.3704796,3.996308
globcover,35.809082,16.852732
interspecific,-27.00259,-7.7589574
spongiostratum,3.6192205,23.026556
surroundings,-1.5863457,-13.640814
politicized,15.125024,-10.690764
micron,-20.790836,-3.408637
artemisia,-17.730576,20.436014
Legend,4.1069517,32.530888
Botany,29.874802,4.795149
Considered,18.713806,26.74146
midnight,28.926847,33.332787
Drive,18.50935,36.897663
flowlines,-19.01336,-1.9065703
chips,-15.908709,-10.392763
thermocline,-30.647831,-29.915031
precession,-18.386362,-38.815952
levoglucosan,-24.333689,13.541482
belts,-31.889788,-24.611845
Proton,-3.7696955,-7.812976
affluent,26.95758,-16.352535
Svalbard,-39.212223,-28.699423
Debris,-18.710749,3.5236707
relvoco,-39.47893,1.4959272
rupelian,-25.51585,16.438507
queries,12.408865,-3.4689298
propagules,-26.306345,-1.9243244
arenite,-7.381135,25.857624
carbonated,9.101507,33.718838
acquired,-8.296728,-21.663816
module,-2.1415114,-47.650753
geometrically,16.811363,29.64373
FDT,24.448494,-2.350452
acquires,2.093856,-6.198392
FDa,-12.846378,14.725327
Niche,21.339043,9.52034
FDb,-13.187701,15.934109
buoys,-3.4476247,-19.757624
MALR,-0.28409725,10.316469
dln,-33.55649,-38.318863
dls,8.42009,13.354011
dlr,-17.409279,-24.789295
HECO,13.3182335,-1.5781517
rendition,20.687822,34.444134
frustrated,13.627308,16.193443
variability,-21.413866,-36.40392
utm,30.471079,10.393192
rotating,-20.816143,-19.789755
unsheltered,-2.0640628,14.8165245
LLSVPs,-19.799616,-2.6187882
agencies,26.22227,-34.528088
EOBS,32.48206,36.020077
photovoltaics,14.549572,-18.81621
Against,20.098106,38.180458
ames,4.852075,-9.70234
eeco,-16.005812,-28.42754
medres,2.391799,-24.473314
gpcc,-6.601982,-25.047792
GERD,17.724318,14.105601
epidemics,-24.800179,-13.715769
RNA,-12.07698,-14.507535
gpcp,-6.3051877,-25.14366
utilising,28.887436,21.46421
Franconian,-0.49777427,32.00324
dipwell,31.339243,19.108185
Axis,10.240587,20.379652
sequenced,-11.829329,-14.533617
raymo,-24.694714,8.323583
wall,-37.19873,-17.943022
walk,6.3986626,-32.891933
interface,-34.49233,-20.061844
pyrheliometer,2.5890152,-4.157822
sequencer,-5.305729,-5.290638
sequences,-43.297848,-15.265585
rdls,29.926163,25.058132
rimming,-0.2743973,17.199194
trays,-10.589557,-5.647963
setWe,9.459592,3.2834907
subsurface,-32.83406,-22.44669
